Occupancy Probabilities 4x4 (Row: Y=0..3, Col: X=0..3)
0.1192,0.8448,0.1192,0.1192
0.1192,0.8808,0.1192,0.1192
0.1192,0.1192,0.1192,0.1192
0.1192,0.1192,0.1192,0.1192
